img,idx_label,RGB.ROI_01.redDN,RGB.ROI_01.greenDN,RGB.ROI_01.blueDN,RGB.ROI_01.2G_RBi,RGB.ROI_01.pctR,RGB.ROI_01.pctG,RGB.ROI_01.pctB,RGB.ROI_01.nNDVI,RGB.ROI_01.totalRGB,RGB.ROI_01.AnyColor,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_03.redDN,RGB.ROI_03.greenDN,RGB.ROI_03.blueDN,RGB.ROI_03.2G_RBi,RGB.ROI_03.pctR,RGB.ROI_03.pctG,RGB.ROI_03.pctB,RGB.ROI_03.nNDVI,RGB.ROI_03.totalRGB,RGB.ROI_03.AnyColor,RGB.ROI_04.redDN,RGB.ROI_04.greenDN,RGB.ROI_04.blueDN,RGB.ROI_04.2G_RBi,RGB.ROI_04.pctR,RGB.ROI_04.pctG,RGB.ROI_04.pctB,RGB.ROI_04.nNDVI,RGB.ROI_04.totalRGB,RGB.ROI_04.AnyColor,RGB.ROI_05.redDN,RGB.ROI_05.greenDN,RGB.ROI_05.blueDN,RGB.ROI_05.2G_RBi,RGB.ROI_05.pctR,RGB.ROI_05.pctG,RGB.ROI_05.pctB,RGB.ROI_05.nNDVI,RGB.ROI_05.totalRGB,RGB.ROI_05.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,RGB.ROI_07.redDN,RGB.ROI_07.greenDN,RGB.ROI_07.blueDN,RGB.ROI_07.2G_RBi,RGB.ROI_07.pctR,RGB.ROI_07.pctG,RGB.ROI_07.pctB,RGB.ROI_07.nNDVI,RGB.ROI_07.totalRGB,RGB.ROI_07.AnyColor,RGB.ROI_08.redDN,RGB.ROI_08.greenDN,RGB.ROI_08.blueDN,RGB.ROI_08.2G_RBi,RGB.ROI_08.pctR,RGB.ROI_08.pctG,RGB.ROI_08.pctB,RGB.ROI_08.nNDVI,RGB.ROI_08.totalRGB,RGB.ROI_08.AnyColor,RGB.ROI_09.redDN,RGB.ROI_09.greenDN,RGB.ROI_09.blueDN,RGB.ROI_09.2G_RBi,RGB.ROI_09.pctR,RGB.ROI_09.pctG,RGB.ROI_09.pctB,RGB.ROI_09.nNDVI,RGB.ROI_09.totalRGB,RGB.ROI_09.AnyColor,RGB.ROI_10.redDN,RGB.ROI_10.greenDN,RGB.ROI_10.blueDN,RGB.ROI_10.2G_RBi,RGB.ROI_10.pctR,RGB.ROI_10.pctG,RGB.ROI_10.pctB,RGB.ROI_10.nNDVI,RGB.ROI_10.totalRGB,RGB.ROI_10.AnyColor,RGB.ROI_11.redDN,RGB.ROI_11.greenDN,RGB.ROI_11.blueDN,RGB.ROI_11.2G_RBi,RGB.ROI_11.pctR,RGB.ROI_11.pctG,RGB.ROI_11.pctB,RGB.ROI_11.nNDVI,RGB.ROI_11.totalRGB,RGB.ROI_11.AnyColor,RGB.ROI_12.redDN,RGB.ROI_12.greenDN,RGB.ROI_12.blueDN,RGB.ROI_12.2G_RBi,RGB.ROI_12.pctR,RGB.ROI_12.pctG,RGB.ROI_12.pctB,RGB.ROI_12.nNDVI,RGB.ROI_12.totalRGB,RGB.ROI_12.AnyColor,HSV.ROI_01.Hue,HSV.ROI_01.Saturation,HSV.ROI_01.Value,HSV.ROI_02.Hue,HSV.ROI_02.Saturation,HSV.ROI_02.Value,HSV.ROI_03.Hue,HSV.ROI_03.Saturation,HSV.ROI_03.Value,HSV.ROI_04.Hue,HSV.ROI_04.Saturation,HSV.ROI_04.Value,HSV.ROI_05.Hue,HSV.ROI_05.Saturation,HSV.ROI_05.Value,HSV.ROI_06.Hue,HSV.ROI_06.Saturation,HSV.ROI_06.Value,HSV.ROI_07.Hue,HSV.ROI_07.Saturation,HSV.ROI_07.Value,HSV.ROI_08.Hue,HSV.ROI_08.Saturation,HSV.ROI_08.Value,HSV.ROI_09.Hue,HSV.ROI_09.Saturation,HSV.ROI_09.Value,HSV.ROI_10.Hue,HSV.ROI_10.Saturation,HSV.ROI_10.Value,HSV.ROI_11.Hue,HSV.ROI_11.Saturation,HSV.ROI_11.Value,HSV.ROI_12.Hue,HSV.ROI_12.Saturation,HSV.ROI_12.Value,Lab.ROI_01.L*,Lab.ROI_01.a*,Lab.ROI_01.b*,Lab.ROI_01.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_02.L*,Lab.ROI_02.a*,Lab.ROI_02.b*,Lab.ROI_02.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_03.L*,Lab.ROI_03.a*,Lab.ROI_03.b*,Lab.ROI_03.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_04.L*,Lab.ROI_04.a*,Lab.ROI_04.b*,Lab.ROI_04.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_05.L*,Lab.ROI_05.a*,Lab.ROI_05.b*,Lab.ROI_05.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_06.L*,Lab.ROI_06.a*,Lab.ROI_06.b*,Lab.ROI_06.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_07.L*,Lab.ROI_07.a*,Lab.ROI_07.b*,Lab.ROI_07.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_08.L*,Lab.ROI_08.a*,Lab.ROI_08.b*,Lab.ROI_08.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_09.L*,Lab.ROI_09.a*,Lab.ROI_09.b*,Lab.ROI_09.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_10.L*,Lab.ROI_10.a*,Lab.ROI_10.b*,Lab.ROI_10.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_11.L*,Lab.ROI_11.a*,Lab.ROI_11.b*,Lab.ROI_11.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_12.L*,Lab.ROI_12.a*,Lab.ROI_12.b*,Lab.ROI_12.test(L*a*)=a*(1+(L*)/2550)
cam_2_2010_0903_120007.jpg,10.246,71.971336,69.70915,36.400324,31.04664,0.40415,0.391447,0.204403,-0.015967,178.08081,-68.879838,125.017854,107.562585,74.819523,15.287794,0.406694,0.349911,0.243395,-0.07505,307.399961,-82.941393,104.654974,93.74758,54.312624,28.527562,0.414122,0.370961,0.214916,-0.054976,252.715178,-89.777305,128.254567,110.680744,73.174296,19.932624,0.410928,0.354621,0.234451,-0.073551,312.109607,-92.586718,107.723773,96.807953,59.229695,26.662437,0.408414,0.367028,0.224558,-0.05337,263.761421,-86.072335,133.260411,117.242603,85.626164,15.59863,0.396456,0.348802,0.254742,-0.063943,336.129178,-79.250685,111.91457,105.654514,72.070766,27.323692,0.386392,0.364779,0.248829,-0.028773,289.639849,-73.427553,58.295067,62.06734,28.193381,37.646232,0.392412,0.417805,0.189783,0.031341,148.555787,-63.975645,114.10947,107.806647,71.791084,29.712741,0.388514,0.367055,0.244431,-0.028402,293.707201,-78.333949,120.905817,110.634349,73.311911,27.05097,0.396605,0.362912,0.240484,-0.044361,304.852078,-84.916343,111.591465,102.545624,68.172788,25.326996,0.39528,0.363238,0.241482,-0.042243,282.309877,-77.791513,237.606491,254.912779,246.340771,25.878296,0.321585,0.345008,0.333407,0.035138,738.860041,0.162272,0.157092,0.526985,0.283635,0.109157,0.411894,0.490266,0.131447,0.506063,0.410418,0.11413,0.450229,0.502959,0.129362,0.464282,0.422446,0.111978,0.370479,0.522604,0.141928,0.368855,0.439507,0.180202,0.554152,0.244947,0.142817,0.376838,0.447666,0.131896,0.402898,0.47414,0.139977,0.430294,0.44227,0.417245,0.067892,0.999658,73.774737,124.850688,148.088745,123.077061,118.119736,131.452746,149.03823,131.871319,101.74655,128.138532,152.187753,127.723793,120.962927,131.033527,151.601332,131.596864,105.32868,128.24154,151.091371,128.006615,127.374247,130.757671,147.926438,131.648579,113.383829,126.358133,147.890488,126.525809,64.043609,122.00281,147.674854,119.804062,115.719599,126.121868,149.176734,126.404756,119.477008,127.737027,150.366574,128.211758,110.106455,127.374062,148.87074,127.379379,250.931034,120.924949,130.251521,127.608117
cam_2_2010_0904_120007.jpg,10.247,87.788988,79.176356,64.924372,5.639352,0.378581,0.34144,0.27998,-0.051583,231.889717,-37.116599,136.50359,114.354551,96.57287,-4.367359,0.392894,0.329143,0.277963,-0.088293,347.431011,-57.712401,117.489325,101.512872,79.772705,5.763713,0.393237,0.339764,0.266999,-0.072951,298.774902,-59.456786,138.581238,116.485601,93.646357,0.743606,0.397407,0.334044,0.268548,-0.086627,348.713196,-67.774124,117.947547,102.640863,82.83291,4.501269,0.388725,0.338278,0.272996,-0.06939,303.42132,-54.922589,144.517945,123.998767,104.727808,-1.248219,0.387194,0.332219,0.280588,-0.076417,373.244521,-59.061096,122.190905,111.472353,92.465895,8.287905,0.37467,0.341804,0.283525,-0.045872,326.129154,-48.731468,75.392694,72.497918,56.825562,12.777581,0.368279,0.354139,0.277582,-0.019574,204.716174,-34.239488,123.914007,113.8689,92.46373,11.360063,0.375217,0.3448,0.279984,-0.042245,330.246637,-52.855447,130.190212,115.333333,94.525392,5.951062,0.382857,0.339167,0.277976,-0.060511,340.048938,-56.472761,123.059299,108.893683,90.443701,4.284367,0.381702,0.337763,0.280535,-0.061071,322.396684,-51.065579,240.81643,254.676471,253.64503,14.891481,0.321458,0.339959,0.338583,0.027972,749.137931,11.79716,0.109556,0.262302,0.344271,0.073646,0.28983,0.535308,0.096627,0.3259,0.460742,0.085033,0.326543,0.543456,0.094628,0.300771,0.462539,0.083572,0.273383,0.566737,0.10764,0.242965,0.47918,0.157864,0.275846,0.297554,0.115394,0.253322,0.485937,0.100479,0.273616,0.51055,0.105557,0.261601,0.483089,0.487799,0.054423,0.998731,86.848097,129.856518,137.772794,128.677528,126.968756,134.860276,141.245488,135.757692,111.984966,131.961282,142.813688,132.064003,128.796475,134.298517,144.024285,135.288454,113.350677,131.839255,141.62225,132.012491,135.97411,133.864795,141.576164,135.228331,121.202745,129.880667,140.205301,130.451263,78.041632,127.057452,137.784659,125.46508,123.505408,129.286732,141.411501,129.971465,126.106925,131.373961,141.809234,132.203777,118.815816,131.306037,140.470385,131.759986,251.877282,123.154158,126.8357,130.006228
cam_2_2010_0905_120007.jpg,10.248,74.901053,69.90332,37.639352,27.266235,0.410543,0.38315,0.206307,-0.034514,182.443725,-69.525668,129.337085,107.952843,76.653794,9.914807,0.411975,0.34386,0.244164,-0.090119,313.943722,-83.98234,108.621816,94.188714,56.170042,23.58557,0.419421,0.36369,0.216889,-0.071165,258.980573,-90.470447,132.203202,110.4755,74.874812,13.872985,0.416318,0.347896,0.235786,-0.089533,317.553514,-92.929078,109.291878,95.357022,59.384941,22.037225,0.413931,0.361155,0.224914,-0.068092,264.033841,-85.879019,137.203014,117.437671,86.512192,11.160137,0.402175,0.344238,0.253588,-0.077621,341.152877,-81.616301,113.999193,105.037132,72.939863,23.135208,0.39044,0.359746,0.249814,-0.040916,291.976187,-73.156599,60.48928,62.595545,29.56276,35.139051,0.396268,0.410066,0.193667,0.017112,152.647585,-63.959305,116.157478,107.7713,72.986547,26.398576,0.391214,0.36297,0.245816,-0.03745,296.915326,-77.955685,122.953093,109.227701,74.60868,20.893629,0.400774,0.356035,0.243192,-0.059115,306.789474,-82.963435,113.538807,101.225534,68.518323,20.393937,0.400797,0.35733,0.241873,-0.057334,283.282665,-77.727694,241.806288,254.994929,247.976673,20.206897,0.324669,0.342377,0.332954,0.026547,744.77789,-0.84787,0.145308,0.53184,0.293874,0.099789,0.419542,0.507204,0.12169,0.509284,0.425968,0.104344,0.45395,0.518444,0.120345,0.470929,0.428596,0.102996,0.383733,0.538055,0.131732,0.371287,0.447137,0.174867,0.543962,0.248679,0.135591,0.377738,0.455568,0.121151,0.403107,0.48217,0.12947,0.435823,0.448133,0.41033,0.051721,0.99998,74.766802,126.314818,147.953846,124.569533,119.627984,133.292645,148.907433,133.795915,103.167571,129.891055,151.988055,129.543027,121.963679,133.054051,151.250484,133.678293,104.697124,129.822758,150.733503,129.552784,128.578082,132.439726,148.144247,133.404619,113.514328,127.727835,147.487555,127.903866,65.058077,122.846898,147.447336,120.68181,116.26431,127.193353,148.782116,127.505815,119.014958,129.560111,149.472392,130.018142,109.622267,128.99734,148.498515,128.978231,252.063895,122.547667,130.039554,129.374961
cam_2_2010_0906_120007.jpg,10.249,75.68502,70.882267,36.546235,29.533279,0.413323,0.387095,0.199582,-0.032768,183.113522,-73.474818,131.213274,109.105376,75.413546,11.583932,0.415584,0.345563,0.238853,-0.091994,315.732195,-89.491558,111.337681,96.816984,55.944326,26.35196,0.421576,0.366594,0.211831,-0.069759,264.098991,-96.266012,133.277026,111.813454,73.334408,17.015474,0.418551,0.351145,0.230304,-0.087574,318.424887,-98.421663,110.112521,95.518613,57.745347,23.179357,0.41808,0.362669,0.21925,-0.070971,263.376481,-90.14044,138.502877,118.396438,84.833699,13.456301,0.405296,0.346459,0.248246,-0.078266,341.733014,-87.231918,114.839634,105.627068,70.307278,26.107225,0.394945,0.363262,0.241794,-0.041787,290.773981,-79.852146,62.236366,63.773314,28.697127,36.613135,0.402286,0.41222,0.185494,0.012197,154.706807,-68.615425,117.956212,109.146663,71.287787,29.049327,0.395308,0.365784,0.238908,-0.038791,298.390662,-84.527302,124.214958,110.667036,72.318006,24.801108,0.404346,0.360244,0.23541,-0.05768,307.2,-90.245983,114.499045,102.224741,66.688112,23.262324,0.404002,0.360693,0.235305,-0.056636,283.411899,-83.347562,242.391481,254.982759,241.438134,26.135903,0.328083,0.345125,0.326792,0.025316,738.812373,-14.497972,0.146901,0.548624,0.296862,0.101411,0.437504,0.514562,0.123936,0.526651,0.436622,0.10782,0.469601,0.522655,0.120456,0.488953,0.431814,0.105379,0.401813,0.543149,0.133222,0.39914,0.450461,0.171805,0.565743,0.254097,0.136619,0.401471,0.462796,0.124975,0.428081,0.487117,0.131493,0.456569,0.451754,0.322026,0.054659,0.999932,75.759514,126.013927,149.053441,124.321857,120.877159,133.391034,150.298467,133.960021,105.674882,129.674126,153.450951,129.454183,123.179562,132.651623,152.7147,133.337227,104.984772,129.966159,151.823181,129.710547,129.544658,132.331507,149.591233,133.345771,114.092964,127.540024,149.272972,127.744737,66.451291,122.971586,148.614904,120.871487,117.735162,127.098655,150.517805,127.484195,120.299538,129.139428,151.438966,129.661026,110.560345,128.721289,150.003687,128.749574,251.946247,121.805274,132.907708,128.585588
cam_2_2010_0907_120007.jpg,10.25,74.706073,70.305911,37.207449,28.6983,0.409979,0.385831,0.20419,-0.030343,182.219433,-70.597085,129.091985,108.1013,75.71764,11.392975,0.412552,0.34547,0.241978,-0.088496,312.910926,-85.758005,107.673165,94.082035,54.937736,25.553168,0.419463,0.366516,0.214021,-0.067364,256.692936,-91.879728,132.671395,111.454008,74.585859,15.650763,0.416275,0.349702,0.234023,-0.086912,318.711262,-94.953686,110.704738,96.401861,59.766497,22.332487,0.414822,0.361227,0.223951,-0.06906,266.873096,-87.573604,136.48274,117.457671,85.725753,12.706849,0.401814,0.345803,0.252382,-0.074919,339.666164,-82.488904,114.431992,105.799139,72.577694,24.588591,0.390808,0.361325,0.247867,-0.039199,292.808826,-75.075743,61.803497,63.832952,29.551936,36.31047,0.398248,0.411326,0.190426,0.016153,155.188385,-66.532577,116.634925,108.604854,72.511475,28.063308,0.391719,0.36475,0.24353,-0.035651,297.751253,-80.216829,123.589474,110.336657,73.629548,23.454294,0.401844,0.358753,0.239402,-0.056654,307.555679,-86.667036,114.129308,102.345752,68.350885,22.21131,0.400698,0.359327,0.239974,-0.054434,284.825945,-79.77329,241.377282,254.996957,245.686613,22.93002,0.32528,0.343633,0.331087,0.027438,742.060852,-5.001014,0.147821,0.529912,0.293116,0.10172,0.424708,0.506243,0.124731,0.513734,0.422248,0.106595,0.457092,0.52028,0.119858,0.473609,0.434136,0.105568,0.385388,0.535228,0.133455,0.376506,0.448932,0.172358,0.547602,0.253441,0.137731,0.383619,0.45746,0.123887,0.414066,0.484665,0.131597,0.43924,0.450574,0.385547,0.053411,0.999988,75.051336,125.91498,148.3383,124.18927,119.641568,133.009121,149.40947,133.512029,102.853436,129.398778,152.46269,129.036128,122.778208,132.703202,151.816355,133.368186,105.858714,129.942893,151.120981,129.731862,128.408356,132.036712,148.466438,132.98988,114.177452,127.472757,148.025158,127.681585,66.434846,122.786324,148.107931,120.688596,117.024004,126.9024,149.447112,127.251955,119.931487,129.15217,150.513758,129.655179,110.646317,128.637378,149.091814,128.669982,251.808316,121.814402,130.991886,128.588635
cam_2_2010_0908_120007.jpg,10.251,66.929717,66.733927,30.541053,35.997085,0.407599,0.406407,0.185994,-0.001465,164.204696,-72.581538,120.296914,105.556375,69.410052,21.405783,0.407422,0.357499,0.235078,-0.065266,295.263342,-87.033185,94.787259,86.753072,43.752523,34.966362,0.420729,0.385068,0.194203,-0.044256,225.292854,-94.035285,118.528799,104.398453,63.373952,26.894154,0.414,0.364646,0.221354,-0.063385,286.301204,-96.179347,103.78088,94.870558,53.791032,32.169205,0.411107,0.375811,0.213082,-0.044854,252.44247,-91.069374,124.709589,112.535479,78.302055,22.059315,0.395217,0.356636,0.248147,-0.051314,315.547123,-80.640959,106.252119,102.2649,65.568142,32.709539,0.387661,0.373114,0.239225,-0.019122,274.085161,-77.380735,53.325666,58.68547,23.071919,40.973356,0.394762,0.43444,0.170798,0.047851,135.083056,-65.867298,109.676602,106.11158,66.958586,35.587972,0.387897,0.375288,0.236815,-0.016521,282.746769,-81.87101,117.593167,109.920776,70.138319,32.110065,0.395069,0.369293,0.235638,-0.033723,297.652262,-87.237304,109.115015,102.407897,65.881487,29.819292,0.393343,0.369165,0.237493,-0.031709,277.404399,-79.759938,237.060852,254.842799,239.960446,32.6643,0.323914,0.348211,0.327876,0.036149,731.864097,-11.982759,0.166349,0.576629,0.266518,0.118226,0.432732,0.471753,0.140736,0.561458,0.371731,0.124254,0.48481,0.464819,0.136847,0.494262,0.406984,0.123464,0.383975,0.48907,0.150875,0.396074,0.418133,0.190503,0.61514,0.230629,0.153049,0.397583,0.431343,0.140827,0.412944,0.461402,0.146772,0.435333,0.433703,0.359873,0.069774,0.999384,70.068016,123.638543,149.567773,121.702412,115.466136,130.015137,150.555211,130.293835,93.655385,126.632457,153.890643,125.820787,113.722437,129.304535,153.162153,129.493291,102.743655,127.022843,152.747462,126.661383,121.828767,128.894247,148.919589,129.492152,109.316023,125.0896,149.379658,125.056048,59.882077,121.087531,148.41913,118.707666,113.236349,124.659984,150.507782,124.818197,118.116159,126.396491,151.341644,126.798787,109.602123,126.197042,149.710088,126.177351,250.732252,120.118661,133.279919,126.747904
cam_2_2010_0909_120007.jpg,10.252,81.091336,75.20081,68.269312,1.040972,0.36111,0.334879,0.304012,-0.037689,224.561457,-19.753522,122.084223,108.242383,97.737435,-3.336891,0.372135,0.329943,0.297922,-0.060097,328.06404,-34.851737,99.965744,90.173406,77.102355,3.278712,0.374065,0.337423,0.288512,-0.051501,267.241505,-35.934441,120.69697,106.758435,93.200086,-0.380185,0.376407,0.332938,0.290655,-0.06128,320.655491,-41.055233,111.353638,101.55753,88.720389,3.041032,0.369171,0.336694,0.294135,-0.04601,301.631557,-35.470389,125.17,113.951918,104.621096,-1.88726,0.364138,0.331503,0.304358,-0.046914,343.743014,-29.879726,110.976994,105.125656,95.376699,3.897619,0.35629,0.337504,0.306206,-0.027077,311.479349,-25.349253,66.836074,66.266028,59.699938,5.996045,0.346656,0.3437,0.309644,-0.004283,192.80204,-13.702227,116.823002,111.789765,98.904774,7.851754,0.356692,0.341325,0.301983,-0.022016,327.517542,-30.803218,123.956787,115.33518,102.972853,3.74072,0.362166,0.336976,0.300857,-0.03603,342.26482,-33.34626,117.454765,108.898088,99.697302,0.644108,0.360235,0.333992,0.305773,-0.037802,326.050155,-26.958248,229.62069,254.216024,254.711968,24.099391,0.310908,0.34421,0.344882,0.050834,738.548682,25.587221,0.15807,0.160997,0.31801,0.083555,0.198005,0.478762,0.099939,0.231792,0.392216,0.090832,0.227358,0.473321,0.094531,0.20431,0.436681,0.108757,0.163129,0.490866,0.117367,0.140636,0.435428,0.2486,0.144008,0.265559,0.119933,0.153636,0.458547,0.101056,0.168902,0.486114,0.114253,0.148276,0.461742,0.503293,0.098903,0.999304,82.400972,129.555951,133.084372,128.153748,119.235591,132.271104,135.972831,132.750164,99.003776,130.483833,137.07517,129.921155,117.438642,131.969912,137.705136,132.354883,111.199239,130.401438,136.774958,130.462765,124.338767,131.283699,134.794932,132.021913,114.089466,129.04924,134.398359,129.256198,71.17933,127.251249,132.026853,125.314002,120.583223,128.297811,136.00765,128.830283,125.033056,129.806833,136.164912,130.572085,118.30628,130.170254,134.432122,130.594266,249.75355,119.849899,124.796146,126.41831
cam_2_2010_0910_120007.jpg,10.253,77.69166,71.220567,38.705263,26.044211,0.414096,0.379605,0.206299,-0.043456,187.61749,-71.5017,130.518533,107.817582,75.727731,9.3889,0.41558,0.343298,0.241122,-0.095248,314.063846,-86.880652,112.043317,96.221048,56.990938,23.40784,0.422398,0.362749,0.214853,-0.075972,265.255303,-94.282488,134.367397,111.216742,74.075543,13.990544,0.420345,0.347922,0.231733,-0.094268,319.659682,-97.433054,111.199662,95.360829,58.735195,20.786802,0.419154,0.359451,0.221395,-0.076679,265.295685,-89.090102,137.706712,117.113425,84.463973,12.056164,0.405874,0.345178,0.248948,-0.080815,339.28411,-85.892192,117.103861,106.306068,72.57312,22.935154,0.395644,0.359163,0.245194,-0.048332,295.983049,-78.263689,62.911844,64.10408,29.576395,35.719921,0.401756,0.409369,0.188875,0.009387,156.592319,-67.863135,118.954893,109.378528,73.164864,26.637299,0.394546,0.362783,0.242671,-0.04194,301.498285,-82.003693,125.378024,110.330563,73.807941,21.475162,0.405077,0.356461,0.238462,-0.063839,309.516528,-88.092705,115.590187,101.920924,67.596338,20.655324,0.405427,0.357483,0.237091,-0.062844,285.107449,-82.318436,243.475659,254.974645,242.593306,23.880325,0.328558,0.344075,0.327367,0.023069,741.043611,-13.263692,0.139746,0.54249,0.304722,0.098362,0.431385,0.511837,0.119433,0.520013,0.43939,0.103568,0.469052,0.526931,0.116658,0.486784,0.436077,0.103242,0.401857,0.540026,0.127772,0.391815,0.459356,0.170734,0.556918,0.256155,0.133177,0.39078,0.466589,0.119796,0.422443,0.491679,0.126689,0.453541,0.455321,0.322277,0.049072,0.999901,76.495385,127.002267,148.240648,125.333576,119.783621,133.805744,149.549971,134.319119,105.502643,130.437221,152.779364,130.207173,123.003439,133.530196,152.290135,134.211118,105.145939,130.670474,151.409052,130.421736,128.361781,132.67589,149.226027,133.631249,115.188887,128.397417,148.631912,128.658687,66.931411,123.17142,148.371149,121.091098,118.165128,127.590609,149.725666,127.999156,120.379871,130.004617,150.709141,130.533805,110.597277,129.47453,149.561419,129.504856,251.985801,122.218053,132.341785,129.02324
cam_2_2010_0911_120007.jpg,10.254,90.618785,78.907206,65.457004,1.738623,0.38564,0.3358,0.278561,-0.069084,234.982996,-38.611984,138.004463,113.130798,95.944304,-7.687173,0.397616,0.325951,0.276433,-0.099045,347.079565,-59.246652,120.47587,102.113682,80.855015,2.896478,0.397028,0.336515,0.266457,-0.082493,303.444566,-60.879522,139.362992,114.392865,92.740275,-3.317537,0.402206,0.330142,0.267652,-0.098402,346.496132,-68.275306,120.050761,101.945008,82.832487,1.006768,0.393831,0.334434,0.271735,-0.081559,304.828257,-56.330795,143.136438,120.580959,102.051918,-4.026438,0.39133,0.329664,0.279006,-0.085529,365.769315,-59.613562,123.516346,110.306875,91.836943,5.26046,0.37928,0.338718,0.282002,-0.056493,325.660164,-50.149334,76.594817,71.203164,55.904351,9.907161,0.376013,0.349545,0.274441,-0.03648,203.702331,-35.98928,125.549723,112.819309,92.377473,7.711422,0.379595,0.341105,0.2793,-0.053406,330.746505,-53.614086,131.335549,113.955309,94.003139,2.57193,0.387085,0.33586,0.277055,-0.070856,339.293998,-57.28458,123.984656,107.096857,89.455506,0.753552,0.386803,0.334117,0.27908,-0.073082,320.537019,-52.170501,244.262677,254.997972,249.060852,16.672414,0.326414,0.34076,0.332826,0.021502,748.321501,-1.138945,0.089305,0.279939,0.355368,0.067562,0.303393,0.541194,0.089045,0.336085,0.472464,0.077434,0.336867,0.546522,0.086043,0.31337,0.470787,0.075664,0.286331,0.561319,0.098475,0.256662,0.484378,0.14317,0.292552,0.301009,0.104476,0.263507,0.492352,0.091482,0.284606,0.515041,0.09326,0.275887,0.486359,0.406399,0.0421,0.999992,87.488907,131.319676,137.812794,130.160402,126.528236,136.071415,141.382108,136.953384,113.14526,133.114299,142.911306,133.278487,127.537503,135.665485,143.899097,136.598517,113.394247,133.215736,141.703046,133.393056,133.171507,134.873699,141.57726,136.099278,120.67725,131.030674,140.358133,131.57932,77.325978,128.25281,137.97679,126.609463,123.156423,130.628066,141.310472,131.302027,125.435088,132.629732,141.7747,133.432537,117.783334,132.605878,140.485514,133.010629,252.761663,123.255578,129.803245,130.156037
cam_2_2010_0912_120007.jpg,10.255,75.283077,71.224615,36.070283,31.09587,0.412334,0.390105,0.197561,-0.027701,182.577976,-74.367126,130.584514,109.583738,75.886862,12.696099,0.41317,0.346724,0.240106,-0.087442,316.055114,-88.394527,111.897508,98.130432,56.582618,27.780737,0.419704,0.368067,0.212229,-0.065549,266.610558,-96.862703,134.15216,112.849559,74.083065,17.463894,0.417809,0.351463,0.230727,-0.086245,321.084784,-98.83559,111.369289,97.249577,58.566413,24.563452,0.416824,0.363978,0.219198,-0.067682,267.185279,-91.486041,137.080548,118.419178,84.29726,15.460548,0.403419,0.3485,0.248081,-0.073039,339.796986,-86.905205,116.907978,107.982376,72.725548,26.331226,0.392815,0.362825,0.24436,-0.039689,297.615902,-79.439257,63.848356,66.028414,29.449001,38.759471,0.400741,0.414424,0.184835,0.016786,159.32577,-70.978768,118.541018,110.112371,72.244263,29.439462,0.393958,0.365946,0.240096,-0.036862,300.897652,-84.164864,126.56916,112.961034,74.501939,24.85097,0.403045,0.359712,0.237243,-0.056812,314.032133,-90.526316,116.180639,104.314127,68.209578,24.238038,0.402421,0.361318,0.236261,-0.053818,288.704344,-84.07561,241.204868,254.991886,241.86714,26.911765,0.326808,0.345488,0.327705,0.027785,738.063895,-12.462475,0.150518,0.549655,0.295627,0.103431,0.429115,0.512096,0.126019,0.522255,0.438834,0.108238,0.467307,0.526087,0.122146,0.488286,0.436742,0.10899,0.400007,0.537571,0.13418,0.388741,0.458511,0.173606,0.564698,0.261903,0.137574,0.396239,0.465048,0.124583,0.420634,0.49635,0.132512,0.450949,0.458477,0.341808,0.055266,0.999968,75.934089,125.56081,149.421538,123.88342,121.081506,132.876965,150.096255,133.454407,106.87252,129.264571,153.628269,129.106032,124.171072,132.541586,152.804857,133.278157,106.654399,129.660745,152.162437,129.49063,129.187534,131.638356,149.67411,132.628872,116.438585,127.386116,149.149603,127.707758,68.78674,122.521857,149.290591,120.541651,118.620153,126.916645,150.408863,127.34568,122.660757,129.182087,151.449492,129.823476,112.649797,128.475893,150.188094,128.609397,251.897566,121.805274,132.840771,128.583263
cam_2_2010_0913_120007.jpg,10.256,71.793522,70.300891,40.131984,28.676275,0.39398,0.385789,0.220231,-0.010505,182.226397,-61.830445,124.787891,107.98137,77.613817,13.561032,0.402045,0.347897,0.250058,-0.072202,310.383078,-77.541626,105.652502,95.782934,58.40022,27.513146,0.406613,0.368629,0.224758,-0.048996,259.835656,-84.634997,125.159037,109.094778,74.243284,18.787234,0.405706,0.353633,0.240661,-0.068576,308.497099,-85.767247,106.156091,95.547377,60.596447,24.342217,0.404713,0.364268,0.23102,-0.052596,262.299915,-80.510575,131.002877,117.317397,87.535342,16.096575,0.390057,0.349309,0.260634,-0.055112,335.855616,-73.249589,111.563164,106.597202,75.808556,25.822683,0.379507,0.362614,0.257879,-0.022763,293.968922,-66.543253,59.676936,64.050375,32.436303,35.98751,0.382144,0.410149,0.207707,0.035347,156.163614,-58.854704,114.917172,110.320232,77.000791,28.722501,0.380221,0.365011,0.254769,-0.020409,302.238196,-71.235822,122.036934,112.367128,78.14903,24.548292,0.390452,0.359514,0.250034,-0.041253,312.553093,-78.106002,111.628918,103.235165,71.773448,23.067965,0.389443,0.360159,0.250398,-0.039065,286.637531,-71.317188,232.704868,254.981744,252.962475,24.296146,0.31419,0.344268,0.341542,0.045679,740.649087,18.238337,0.160373,0.471635,0.283812,0.107552,0.387183,0.489364,0.13284,0.475655,0.41449,0.114693,0.425079,0.49082,0.127903,0.441403,0.416298,0.115508,0.344258,0.513748,0.145184,0.331911,0.438942,0.185202,0.50105,0.25227,0.147807,0.335808,0.451499,0.131974,0.368339,0.478712,0.140032,0.392542,0.442542,0.484719,0.087406,0.999972,74.401619,124.738138,146.244372,122.996775,118.521444,131.381719,147.619833,131.820763,103.467838,127.804901,150.87204,127.477512,119.150655,130.600043,149.968622,131.0687,104.064721,128.341794,149.6489,128.04307,126.99137,129.901781,146.55589,130.767353,114.213642,126.078165,146.108704,126.286498,66.209097,121.932973,146.29923,119.839029,118.036138,125.605117,147.353205,126.000953,121.210157,127.764358,148.542198,128.326028,110.862102,127.38517,147.148338,127.428236,250.948276,120.056795,126.248479,126.692794
